ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_EXPEDIENTE_ACADEMICO,ID_ASIGNATURA,ID_CONVOCATORIA,ID_PLAN_ESTUDIO,ID_CENTRO,ID_TIPO_ACCESO,ID_GRUPO,ID_TIPO_DOCENCIA,ID_CLASE_ASIGNATURA,ID_TIPO_RECONOCIMIENTO,ID_CALIFICACION,ID_RANGO_NOTA_NUMERICA,ID_ALUMNO,ID_SEXO,ID_CURSO_ACADEMICO_COHORTE,ID_PAIS_NACIONALIDAD,ID_POBLACION_FAMILIAR,ID_FECHA_CALIFICACION,EDAD,NOTA_NUMERICA,CREDITOS,ORDEN_CONVOCATORIA,CONVOCATORIAS_CONSUMIDAS,NUMERO_MATRICULAS,SN_DOCTORADO_VIGENTE,ID_DEDICACION,FLG_COMPENSADA,FLG_TRANSFERIDA,ID_RANGO_NOTA_ADMISION,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_RAMA_CONOCIMIENTO,CURSO_MAS_ALTO_MATRICULADO,CURSO_IMPARTICION_ASIG,ORDEN_BOE_PLAN,FLG_MOVILIDAD_IN,ID_PLAN_ESTUDIO_NK,FLG_ULTIMA_CONVOCATORIA,ID_CENTRO_IMPARTICION,FLG_MATRICULADA,FLG_SUPERADA,ID_PLAN_GRUPO_MATRICULA,ID_ESTUDIO_NK,NOTA_ADMISION,SN_MOVILIDAD_IN,FLG_RECONOCIDA,ID_FECHA_CARGA,ID_TIPO_ESTUDIO,SN_PROG_MOVILIDAD,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,FECHA_CARGA,ID_ESTUDIO_PREVIO,ANYO_ACCESO_SUE,SN_NUEVO_INGRESO,ID_TIPO_CENTRO,ID_CENTRO_IMPARTICION_NK,ID_POBLACION_CENTRO,SN_COMPENSADA,FLG_SUSPENDIDA,ID_EDAD_EST,FLG_CALCULO_TASAS,ID_PAIS_FAMILIAR,FLG_PRESENTADA,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_ASIGNATURA_NK,ID_RANGO_NOTA_EGRACONS,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,RANGO_NUM_MATRICULAS
2016,746,20160,746,115,1,65,33,6,8,3,1,2,2,1,90,1,20130,16,424,20170125,44,3.91,9.1,1,3,3,S,280,0,0,8.96,813,580,988,1,21,8867/2015,1,10065,0,33,1,0,813,5000,0.81,S,1,20201212,941,N,119,728,0,2023-12-10,25,2010,S,959,3300,496,N,1,4,1,16,1,N,0,115,9.0,783,BLR,3
2022,747,20220,747,435,3,61,31,9,18,3,4,2,5,1,67,1,20160,48,430,20230615,57,9.66,5.6,1,6,3,S,786,0,0,7.47,833,287,951,2,94,4614/2016,0,10061,1,18,1,1,833,4700,8.39,N,0,20220314,982,N,991,494,0,2022-03-28,686,2017,S,453,1800,342,N,0,10,0,48,1,S,0,435,10.0,131,ATG,3
2013,748,20130,748,156,1,11,50,9,18,1,3,5,2,1,96,2,20200,92,226,20130323,15,4.38,9.5,1,5,1,S,757,0,1,4.21,601,790,887,2,54,4400/2016,0,10011,0,50,1,0,601,3600,4.68,N,0,20211229,139,N,89,267,1,2022-12-12,690,2010,S,755,5000,590,N,1,3,1,27,1,S,0,156,8.0,886,SLV,1
2012,749,20120,749,276,5,98,9,8,14,2,3,2,4,1,95,2,20140,34,222,20121120,44,7.95,5.1,2,6,1,N,763,0,0,9.58,389,688,141,4,42,4180/2010,0,10098,1,9,1,1,389,3600,5.33,N,1,20220825,42,N,66,827,1,2022-08-01,559,2011,N,441,900,962,N,0,1,1,34,1,S,0,276,6.0,900,AUS,1
2011,750,20110,750,428,4,24,29,5,15,5,2,1,4,1,40,2,20160,84,420,20110714,6,8.76,8.4,1,4,1,S,184,0,0,3.59,673,549,401,1,15,6017/2018,1,10024,0,30,1,1,673,4800,8.21,S,0,20220626,52,S,523,79,0,2021-11-10,439,2010,S,133,3000,532,N,0,9,0,84,1,S,1,428,9.0,642,BWA,1
2015,751,20150,751,480,2,29,29,4,19,5,4,4,3,1,35,1,20160,3,139,20150810,55,6.64,9.1,2,6,2,S,264,0,0,0.36,688,273,590,2,13,9948/2020,0,10029,1,29,1,1,688,2100,5.72,N,1,20210706,963,N,986,836,0,2023-02-28,921,2011,N,188,2900,133,N,0,4,1,3,1,S,0,480,2.0,770,ISL,2
2022,752,20220,752,205,2,17,33,8,15,3,3,3,4,1,5,2,20190,65,147,20231203,20,7.2,3.3,1,3,1,S,518,0,0,9.42,719,690,784,3,51,1104/2018,0,10017,0,33,1,1,719,4500,6.81,N,0,20230327,912,N,553,793,1,2023-12-25,647,2017,N,249,3300,917,N,0,4,1,65,1,N,0,205,7.0,319,KOR,1
2010,753,20100,753,348,5,52,46,7,13,4,5,2,4,1,9,1,20230,73,380,20111222,20,8.23,4.7,3,6,1,S,478,0,0,4.13,90,142,878,1,97,5734/2017,0,10052,1,1,1,1,90,1900,6.93,N,1,20221008,301,S,882,379,1,2020-02-03,489,2010,S,942,100,481,N,0,9,0,73,1,N,1,348,1.0,36,GHA,1
2017,754,20170,754,464,5,66,16,12,8,5,1,1,2,1,85,1,20150,97,97,20180917,50,1.08,6.6,1,3,1,S,673,0,0,1.23,256,994,342,4,89,2562/2011,0,10066,0,16,1,0,256,3600,1.97,N,0,20231024,871,S,903,18,1,2022-09-13,586,2014,N,589,1600,738,N,1,2,1,97,1,N,1,464,9.0,864,GAB,1
2014,755,20140,755,475,3,53,45,15,7,2,2,3,2,1,33,1,20190,40,333,20150119,33,0.22,6.4,3,5,3,N,387,0,0,2.69,557,880,577,4,22,2018/2011,1,10053,0,39,1,0,557,700,8.75,S,1,20211109,46,S,271,393,0,2020-01-16,478,2012,N,417,3900,529,N,1,6,0,40,1,N,1,475,8.0,517,TUV,3
2010,756,20100,756,273,5,95,10,4,10,2,4,1,5,1,17,1,20240,23,436,20100909,51,9.69,9.4,1,6,3,S,681,0,0,9.77,873,690,700,3,12,8091/2020,1,10095,1,11,1,1,873,4000,9.94,S,0,20220802,128,N,978,210,1,2020-03-06,331,2010,S,294,1100,333,N,0,6,1,23,1,S,0,273,7.0,717,GTM,3
2022,757,20220,757,407,5,52,39,13,14,3,4,2,3,1,95,2,20120,44,120,20230512,55,5.29,8.6,2,1,1,S,786,0,0,0.28,577,791,79,1,87,8261/2021,1,10052,0,37,1,1,577,2500,0.61,S,0,20200624,199,N,539,43,0,2020-01-12,587,2015,N,249,3700,747,N,0,4,1,44,1,N,0,407,7.0,52,YEM,1
2012,758,20120,758,77,3,64,42,1,8,2,1,2,4,1,24,1,20190,94,439,20120111,32,7.82,4.7,3,1,1,N,409,0,1,5.01,69,486,205,3,16,4331/2017,0,10064,0,35,1,1,69,4400,1.72,N,1,20231108,473,N,357,671,1,2023-02-21,718,2010,N,96,3500,908,N,0,1,0,94,1,S,0,77,10.0,942,UGA,1
2023,759,20230,759,168,3,6,29,11,19,2,2,1,2,1,47,2,20100,91,374,20230814,45,0.38,7.8,3,2,2,S,556,0,0,6.34,770,106,993,1,93,7192/2017,0,10006,0,3,1,0,770,4500,4.9,N,1,20230710,595,S,288,162,1,2021-10-12,18,2010,S,510,300,392,N,1,8,1,92,1,S,1,168,3.0,52,ERI,2
2020,760,20200,760,29,3,16,38,4,14,3,1,4,2,1,63,1,20110,13,192,20201021,38,2.74,10.6,1,5,1,S,624,0,0,1.0,608,915,288,2,07,4613/2010,0,10016,0,38,1,0,608,1800,0.49,N,0,20210404,298,S,77,883,0,2020-05-06,321,2019,N,217,3800,40,N,1,5,1,68,1,N,1,29,8.0,662,GRC,1
2011,761,20110,761,66,2,23,13,15,6,1,2,5,3,1,4,1,20170,88,70,20110711,21,5.78,11.3,3,3,3,S,965,0,1,7.17,657,343,276,1,66,2621/2018,1,10023,0,23,1,1,657,1000,6.47,S,0,20210423,490,S,210,276,1,2020-07-23,996,2010,N,841,2300,859,N,0,3,0,88,1,N,1,66,8.0,841,ESP,3
2021,762,20210,762,401,5,11,26,14,3,1,1,5,4,1,35,1,20200,75,174,20220530,62,8.23,5.0,1,1,1,N,497,0,1,4.13,229,801,993,2,99,2791/2014,0,10011,0,48,1,1,229,1200,3.38,N,1,20210831,442,N,171,963,1,2021-08-23,770,2020,S,188,4800,246,N,0,2,0,23,1,N,0,401,8.0,146,GTM,1
2024,763,20240,763,443,2,82,21,14,4,5,3,1,3,1,84,1,20200,74,240,20240123,30,6.25,11.5,3,1,2,S,669,0,0,0.9,630,473,160,1,66,9809/2020,0,10082,0,21,1,1,630,500,6.93,N,1,20200805,397,S,956,777,0,2021-07-19,540,2011,S,419,2100,370,N,0,1,1,74,1,N,1,443,6.0,625,SRB,2
2022,764,20220,764,375,1,56,45,8,2,1,3,1,5,1,27,2,20140,1,481,20230221,66,9.44,11.3,2,6,3,S,482,0,0,2.98,418,277,648,4,27,3171/2012,1,10056,1,45,1,1,418,1600,0.48,S,0,20230922,714,S,756,231,0,2023-07-13,593,2012,N,231,4500,469,N,0,5,0,1,1,S,1,375,8.0,725,ESP,3
2010,765,20100,765,281,2,81,12,12,16,2,4,3,2,1,79,1,20210,89,343,20111016,24,1.45,8.1,1,5,2,N,499,0,1,0.41,66,384,896,1,39,9752/2019,0,10081,0,11,1,0,66,3800,4.71,N,0,20231210,595,N,671,781,0,2021-12-19,754,2010,S,546,1100,297,N,1,5,1,89,1,N,0,281,6.0,893,KEN,2
2016,766,20160,766,375,4,80,46,2,14,4,1,2,2,1,89,1,20190,79,160,20161222,34,4.64,10.2,3,1,1,N,762,0,0,4.88,733,113,50,3,96,1685/2011,0,10080,0,24,1,0,733,500,2.02,N,0,20220711,160,N,947,747,0,2021-05-23,588,2016,S,545,2400,123,N,1,1,0,79,1,N,0,375,6.0,984,NAM,1
2020,767,20200,767,85,3,99,41,10,15,1,4,2,2,1,96,2,20120,72,218,20210811,23,0.16,10.8,3,4,3,N,301,0,0,2.34,215,369,167,2,39,3612/2013,1,10099,0,28,1,0,215,1900,5.44,S,1,20200504,211,S,839,143,0,2021-08-14,784,2012,S,975,2800,357,N,1,8,1,72,1,N,1,85,7.0,798,GNB,3
2010,768,20100,768,8,2,52,49,2,14,4,5,3,2,1,35,1,20220,8,52,20101217,50,3.2,5.9,2,6,3,S,112,0,0,3.17,223,389,693,1,32,8065/2015,0,10052,1,49,1,0,223,2500,9.88,N,0,20230112,662,S,651,101,1,2020-01-27,81,2010,S,368,4900,820,N,1,9,1,8,1,N,1,8,5.0,878,HTI,3
2014,769,20140,769,425,5,70,12,12,15,5,1,3,5,1,43,2,20120,5,175,20150511,16,9.0,9.0,2,3,3,S,575,0,0,4.99,459,787,80,2,29,6255/2021,1,10070,0,26,1,1,459,4000,0.83,S,1,20230406,993,N,900,898,1,2021-10-04,256,2013,N,851,2600,205,N,0,1,0,5,1,S,0,425,1.0,855,SWZ,3
2023,770,20230,770,115,3,46,15,4,18,3,2,1,3,1,32,2,20100,18,214,20230501,53,6.11,8.4,3,5,3,N,539,0,0,6.34,419,759,238,1,57,8447/2015,0,10046,0,15,1,1,419,4200,8.05,N,0,20231229,873,N,508,316,1,2023-11-09,32,2018,S,704,1500,615,N,0,4,1,18,1,N,0,115,10.0,274,ZAF,3
2012,771,20120,771,330,3,52,17,6,20,5,1,2,2,1,6,1,20230,7,175,20130820,48,2.58,7.8,2,4,2,S,745,0,0,6.12,623,860,388,2,11,3838/2019,1,10052,0,17,1,0,623,2500,1.67,S,1,20220822,240,N,112,924,0,2020-03-12,288,2012,N,126,1700,444,N,1,4,1,7,1,S,0,330,8.0,655,AUT,2
2014,772,20140,772,386,3,91,45,10,5,1,5,3,2,1,38,2,20220,47,139,20140411,9,2.8,11.5,1,2,3,N,829,0,0,0.83,72,621,683,3,60,5059/2019,1,10091,0,45,1,0,72,300,5.9,S,0,20220716,536,N,696,732,1,2021-07-06,277,2014,N,709,4500,485,N,1,5,1,47,1,N,0,386,4.0,363,PRT,3
2024,773,20240,773,95,5,31,10,10,19,3,5,4,5,1,17,1,20190,38,80,20241011,65,9.9,6.9,3,4,3,N,11,0,0,3.29,661,652,469,3,82,8288/2021,0,10031,0,26,1,1,661,3300,2.32,N,0,20211018,838,N,629,182,0,2022-06-23,612,2010,S,518,2600,593,N,0,10,1,69,1,S,0,95,10.0,561,TZA,3
2018,774,20180,774,346,4,91,19,2,14,2,5,5,4,1,84,1,20120,65,344,20180415,24,8.32,11.3,1,6,2,S,145,0,1,8.02,422,819,795,3,40,9993/2017,0,10091,1,42,1,1,422,4200,0.29,N,0,20200802,221,N,707,303,1,2021-05-16,266,2016,S,150,4200,523,N,0,1,0,65,1,S,0,346,5.0,922,KOR,2
2011,775,20110,775,223,4,48,24,7,8,4,2,1,2,1,11,2,20160,88,152,20111223,29,0.48,10.4,1,2,2,S,894,0,0,4.35,271,159,726,4,93,7256/2017,1,10048,0,24,1,0,271,900,9.37,S,0,20210827,335,S,69,9,1,2022-04-06,169,2011,N,702,2400,338,N,1,6,1,88,1,S,1,223,5.0,875,ESP,2
2019,776,20190,776,435,1,34,25,12,15,2,3,5,5,1,37,1,20220,19,354,20200113,29,9.55,7.5,3,6,3,N,834,0,0,7.88,122,904,516,3,91,3921/2020,0,10034,1,43,1,1,122,2900,7.91,N,1,20220829,870,S,171,685,0,2020-09-07,173,2011,N,281,4300,951,N,0,8,1,52,1,N,1,435,4.0,862,EST,3
2022,777,20220,777,472,3,54,44,7,11,4,4,3,2,1,55,2,20110,28,125,20220429,41,0.14,6.4,2,5,2,S,789,0,1,4.81,270,807,904,4,98,8230/2021,1,10054,0,27,1,0,270,3700,8.25,S,0,20200424,720,S,236,173,1,2023-05-12,426,2017,S,562,2700,401,N,1,5,1,49,1,S,1,472,9.0,295,BIH,2
2013,778,20130,778,454,2,36,38,11,14,2,2,3,2,1,79,1,20210,55,308,20130710,26,2.83,11.3,3,3,1,S,421,0,1,5.65,904,900,392,4,63,6157/2019,1,10036,0,38,1,0,904,400,9.87,S,1,20221214,419,S,374,460,1,2022-07-05,417,2012,N,661,3800,150,N,1,2,1,48,1,S,1,454,1.0,648,ATG,1
2020,779,20200,779,36,4,95,14,4,8,4,1,1,2,1,38,2,20140,61,486,20200807,15,0.53,7.8,2,4,2,S,843,0,1,5.5,172,176,939,2,30,2817/2016,0,10095,0,16,1,0,172,1900,0.8,N,0,20211116,443,N,931,843,1,2022-05-26,6,2015,S,369,1600,488,N,1,2,0,61,1,S,0,36,5.0,885,CHN,2
2020,780,20200,780,414,3,40,40,12,18,1,4,1,3,1,95,2,20140,40,196,20210204,53,5.11,5.7,2,4,1,S,850,0,1,9.48,76,326,938,2,49,3813/2012,0,10040,0,40,1,1,76,2700,9.38,N,1,20220528,806,N,633,53,1,2023-09-16,845,2016,N,356,4000,80,N,0,2,0,40,1,S,0,414,2.0,13,TUV,1
2012,781,20120,781,67,5,100,28,7,6,2,4,1,5,1,37,1,20170,81,73,20130304,22,9.16,3.8,1,4,2,S,228,0,1,8.11,470,506,858,1,67,3437/2018,1,10100,0,28,1,1,470,2700,5.69,S,1,20210419,677,N,420,756,1,2022-09-27,206,2011,N,738,2800,992,N,0,10,0,81,1,S,0,67,3.0,452,EGY,2
2024,782,20240,782,255,4,97,11,15,7,4,3,4,2,1,21,1,20140,34,236,20250302,64,4.12,9.3,2,3,3,S,337,0,0,5.21,924,990,541,2,95,4634/2020,0,10097,0,10,1,0,924,3500,3.8,N,1,20200227,957,N,457,31,0,2023-12-31,687,2016,S,810,1000,807,N,1,10,0,34,1,S,0,255,3.0,672,AUS,3
2020,783,20200,783,495,2,26,17,14,19,3,3,4,2,1,95,2,20110,89,135,20210308,53,1.74,8.4,1,4,2,S,39,0,0,5.74,42,129,920,1,55,3317/2014,0,10026,0,17,1,0,42,1800,8.59,N,1,20210908,858,N,901,848,0,2023-08-14,444,2010,N,99,1700,523,N,1,3,1,89,1,S,0,495,3.0,67,KEN,2
2017,784,20170,784,414,1,72,16,4,17,1,4,1,2,1,66,2,20230,31,384,20170717,55,2.21,4.0,2,4,2,N,146,0,1,3.58,276,738,434,1,05,1716/2010,0,10072,0,38,1,0,276,3000,2.12,N,0,20210523,862,S,69,477,1,2023-05-12,466,2015,S,875,3800,897,N,1,5,0,31,1,N,1,414,5.0,660,MUS,2
2018,785,20180,785,279,4,8,26,10,13,2,3,5,3,1,26,1,20180,78,187,20180114,27,5.48,6.8,3,1,1,S,340,0,0,9.49,886,987,172,3,11,3778/2019,1,10008,0,30,1,1,886,4600,2.75,S,0,20230419,74,N,519,239,1,2021-03-12,279,2018,S,64,3000,499,N,0,10,1,78,1,N,0,279,10.0,628,GNQ,1
2018,786,20180,786,336,1,34,4,13,10,3,1,4,2,1,89,1,20150,52,326,20180725,36,0.74,8.8,3,1,1,S,987,0,1,9.89,17,553,302,3,43,6165/2010,1,10034,0,11,1,0,17,900,4.7,S,0,20210804,152,S,955,719,1,2020-06-29,573,2013,N,893,1100,20,N,1,1,1,52,1,S,1,336,10.0,519,EST,1
2020,787,20200,787,401,1,38,33,13,1,5,5,1,2,1,97,2,20210,84,245,20210626,24,3.14,11.1,3,5,3,N,779,0,1,3.16,219,385,432,2,53,3641/2021,0,10038,0,33,1,0,219,1900,4.56,N,1,20210602,714,S,200,867,1,2022-10-24,144,2014,N,138,3300,127,N,1,3,0,84,1,N,1,401,8.0,894,BWA,3
2017,788,20170,788,424,2,69,39,10,5,4,5,2,2,1,9,1,20230,37,388,20171217,26,3.38,10.8,2,6,2,S,757,0,0,3.79,394,918,292,1,79,1857/2011,0,10069,1,39,1,0,394,2300,7.42,N,1,20220615,160,S,661,241,1,2020-09-27,148,2011,N,952,3900,840,N,1,8,1,37,1,N,1,424,9.0,644,SLB,2
2016,789,20160,789,393,3,90,23,13,15,5,2,3,2,1,10,1,20180,82,206,20160521,21,3.68,6.8,2,2,1,N,992,0,0,9.46,980,137,532,2,31,1154/2016,0,10090,0,23,1,0,980,1000,3.6,N,1,20200620,234,N,575,43,1,2023-06-18,929,2016,S,803,2300,253,N,1,4,1,67,1,S,0,393,2.0,807,SVN,1
2019,790,20190,790,118,1,59,16,4,7,5,3,4,3,1,56,1,20150,32,202,20190428,34,5.51,8.1,3,3,2,S,890,0,0,2.96,400,468,713,2,97,8360/2019,1,10059,0,16,1,1,400,2200,8.51,S,0,20231017,925,N,199,184,0,2020-09-01,326,2014,N,539,1600,5,N,0,4,0,32,1,N,0,118,5.0,840,THA,2
2023,791,20230,791,79,5,23,13,12,11,4,2,1,4,1,55,2,20170,34,418,20231127,42,8.53,4.7,2,4,1,S,964,0,0,2.51,860,828,192,2,66,5464/2011,1,10023,0,15,1,1,860,500,7.49,S,0,20210927,479,S,508,870,1,2021-03-24,684,2023,S,384,1500,577,N,0,5,0,34,1,S,1,79,7.0,106,AUS,1
2020,792,20200,792,218,1,49,33,3,17,5,4,2,4,1,69,1,20150,85,262,20211205,54,7.88,7.0,1,3,2,S,876,0,1,4.0,612,453,268,1,86,4659/2010,0,10049,0,33,1,1,612,4600,7.78,N,1,20210422,249,N,658,274,1,2023-08-02,340,2017,N,846,3300,477,N,0,6,1,85,1,N,0,218,4.0,615,NER,2
2019,793,20190,793,29,4,4,1,13,19,4,1,5,3,1,90,1,20200,60,157,20200108,47,5.74,5.4,3,3,3,S,570,0,1,1.5,258,224,55,4,46,6458/2012,0,10004,0,1,1,1,258,1000,0.37,N,0,20221006,819,S,172,263,1,2023-08-24,398,2011,S,611,100,66,N,0,10,1,60,1,N,1,29,5.0,632,RUS,3
2020,794,20200,794,106,2,50,2,7,3,1,1,2,3,1,55,2,20180,28,36,20210313,40,6.85,4.6,1,2,2,N,213,0,0,3.91,207,534,7,2,04,3725/2016,0,10050,0,2,1,1,207,5000,2.09,N,1,20210802,728,S,460,622,0,2022-04-21,109,2010,S,227,200,149,N,0,1,0,28,1,N,1,106,8.0,483,KAZ,2
2019,795,20190,795,102,3,4,14,12,9,2,1,4,2,1,6,1,20240,93,313,20191026,54,1.46,6.1,3,6,1,N,929,0,0,0.32,719,31,717,1,87,2973/2020,1,10004,1,14,1,0,719,4600,8.83,S,1,20230209,423,N,38,258,1,2022-12-12,247,2011,N,341,1400,740,N,1,2,1,93,1,S,0,102,5.0,619,CHL,1
2021,796,20210,796,377,2,75,11,2,3,3,2,4,2,1,72,2,20240,45,271,20220123,28,4.96,7.1,1,6,3,N,350,0,1,4.04,789,259,336,4,44,3599/2021,1,10075,1,11,1,0,789,2400,9.72,S,1,20220915,324,N,97,915,0,2023-06-15,906,2018,N,830,1100,502,N,1,3,0,45,1,N,0,377,10.0,150,NOR,3
2013,797,20130,797,14,4,27,31,1,8,5,4,4,2,1,7,2,20180,56,435,20140622,44,2.91,11.7,1,5,3,S,789,0,0,1.72,729,420,817,4,61,6142/2017,0,10027,0,31,1,0,729,5000,4.73,N,1,20201208,398,N,888,621,0,2021-06-28,157,2010,N,282,3100,941,N,1,8,1,56,1,S,0,14,1.0,973,LIE,3
2024,798,20240,798,388,3,100,23,5,6,5,2,3,3,1,95,2,20230,70,487,20240827,56,6.34,7.3,2,2,1,S,655,0,1,5.96,687,524,963,3,23,1960/2010,0,10100,0,23,1,1,687,800,3.33,N,0,20230118,363,N,307,679,1,2023-11-06,593,2022,S,160,2300,379,N,0,4,1,70,1,S,0,388,2.0,277,BRN,1
2022,799,20220,799,432,5,84,47,5,17,5,5,2,2,1,59,1,20220,16,267,20230112,21,0.07,9.8,2,1,3,S,103,0,1,5.99,116,685,811,2,22,3841/2018,0,10084,0,1,1,0,116,3400,0.18,N,0,20210326,874,N,211,998,0,2022-02-08,393,2020,S,521,100,549,N,1,1,1,16,1,N,0,432,9.0,304,BLR,3
2017,800,20170,800,391,4,2,2,14,9,2,4,1,3,1,98,1,20220,31,309,20181130,32,5.9,11.8,2,3,3,S,223,0,0,5.18,477,13,658,1,33,2876/2014,0,10002,0,2,1,1,477,2400,3.47,N,1,20210318,444,S,637,767,0,2022-04-21,105,2015,N,252,200,763,N,0,2,0,31,1,N,1,391,7.0,308,MUS,3
2013,801,20130,801,228,1,89,25,8,17,1,3,4,3,1,33,1,20190,71,32,20130515,31,6.52,6.1,3,6,2,N,244,0,1,8.61,887,374,432,2,38,7454/2012,1,10089,1,25,1,1,887,2400,2.18,S,1,20201217,856,N,885,997,1,2021-08-10,820,2012,S,299,2500,598,N,0,1,0,66,1,S,0,228,6.0,224,CAF,2
2018,802,20180,802,286,4,34,21,10,6,1,5,5,2,1,1,1,20110,100,365,20190125,60,2.02,3.4,3,4,2,S,188,0,1,3.23,325,616,263,1,14,8835/2019,0,10034,0,21,1,0,325,4600,6.5,N,1,20230130,991,N,200,216,0,2022-10-17,805,2016,N,287,2100,549,N,1,8,1,100,1,S,0,286,3.0,933,VUT,2
2011,803,20110,803,54,4,71,44,8,10,1,1,3,2,1,34,2,20220,25,451,20110704,29,4.01,4.2,1,3,2,S,354,0,0,7.75,481,229,100,4,96,3264/2021,1,10071,0,44,1,0,481,3100,2.5,S,0,20211127,517,N,47,118,0,2021-04-21,741,2011,N,761,4400,964,N,1,6,1,25,1,S,0,54,9.0,988,PHL,2
2015,804,20150,804,283,4,54,26,8,7,4,1,2,5,1,62,2,20150,13,57,20150326,30,9.21,8.7,3,2,2,N,806,0,1,5.03,865,857,89,3,53,4513/2012,1,10054,0,26,1,1,865,2600,9.83,S,1,20210716,220,S,964,549,1,2023-01-20,780,2012,N,727,2600,784,N,0,5,0,13,1,S,1,283,7.0,526,MCO,2
2020,805,20200,805,34,5,77,27,9,7,2,4,4,5,1,45,2,20150,69,302,20200129,60,9.42,8.7,3,2,1,N,327,0,0,3.47,158,492,681,1,98,5199/2018,0,10077,0,27,1,1,158,200,1.79,N,1,20230427,311,N,803,343,0,2021-04-07,176,2012,S,732,2700,503,N,0,8,0,69,1,N,0,34,10.0,588,TZA,1
2021,806,20210,806,261,1,36,29,12,8,2,4,2,2,1,78,2,20120,25,358,20220313,34,1.29,11.2,2,3,3,S,572,0,0,7.71,445,261,955,4,11,2604/2010,1,10036,0,29,1,0,445,4800,9.67,S,0,20211205,690,N,369,645,0,2020-05-12,435,2021,S,323,2900,75,N,1,5,1,25,1,N,0,261,1.0,941,PHL,3
2018,807,20180,807,37,1,35,43,15,15,4,4,1,2,1,48,1,20210,15,353,20191029,39,3.84,5.8,1,5,1,S,857,0,0,8.96,280,456,858,4,53,5002/2010,0,10035,0,43,1,0,280,300,7.04,N,1,20220809,804,S,822,850,1,2022-11-27,918,2011,S,731,4300,161,N,1,1,0,15,1,N,1,37,6.0,313,CAN,1
2021,808,20210,808,34,5,22,36,4,9,3,1,2,2,1,74,2,20200,92,421,20221012,56,4.34,3.4,3,2,2,S,837,0,1,6.08,794,135,714,3,50,3866/2013,1,10022,0,36,1,0,794,2300,4.4,S,1,20210310,337,S,34,863,0,2023-01-28,392,2010,N,510,3600,662,N,1,6,1,92,1,N,1,34,2.0,400,ERI,2
2014,809,20140,809,434,1,39,40,13,12,3,5,2,3,1,21,1,20160,50,475,20150618,54,5.04,7.2,2,4,2,S,341,0,0,8.62,702,117,237,1,09,4847/2014,0,10039,0,40,1,1,702,600,5.84,N,1,20220417,149,N,721,120,1,2023-08-14,234,2012,N,20,4000,26,N,0,9,1,50,1,S,0,434,6.0,238,NZL,2
2013,810,20130,810,303,2,87,20,14,3,2,2,4,2,1,97,2,20140,23,494,20131114,16,2.04,6.6,2,1,3,S,777,0,1,6.35,476,629,903,1,39,1152/2015,0,10087,0,20,1,0,476,4300,9.89,N,0,20230225,670,N,418,193,1,2022-12-02,939,2011,N,452,2000,590,N,1,8,0,64,1,S,0,303,6.0,194,FSM,3
2014,811,20140,811,408,4,30,23,10,19,1,5,2,2,1,18,1,20220,61,343,20140323,59,0.93,7.6,2,6,2,N,22,0,1,1.84,664,782,953,3,76,7338/2018,0,10030,1,34,1,0,664,900,6.23,N,0,20201209,477,S,251,603,1,2020-02-26,919,2011,S,644,3400,87,N,1,3,1,61,1,N,1,408,7.0,107,CHN,2
2010,812,20100,812,295,1,49,11,5,14,3,2,1,3,1,16,1,20160,17,447,20110418,32,6.28,4.4,2,2,2,S,461,0,0,2.33,876,201,971,2,10,2885/2022,1,10049,0,11,1,1,876,4100,2.73,S,1,20201109,148,S,106,210,0,2022-05-07,139,2010,N,49,1100,235,N,0,3,1,17,1,S,1,295,4.0,255,URY,2
2024,813,20240,813,134,3,54,42,15,14,4,1,2,2,1,45,2,20130,7,226,20241227,64,4.4,3.4,1,5,2,S,381,0,1,0.42,720,475,726,2,05,8588/2020,0,10054,0,21,1,0,720,3800,5.63,N,1,20221105,226,N,509,432,0,2023-02-11,648,2015,N,448,2100,529,N,1,10,1,7,1,N,0,134,3.0,348,AUT,2
2014,814,20140,814,106,4,12,7,8,3,5,3,4,3,1,89,1,20220,89,33,20150602,33,6.18,9.5,2,5,1,N,991,0,1,3.81,275,842,78,1,47,1463/2015,0,10012,0,25,1,1,275,600,1.65,N,1,20200630,685,S,797,950,0,2020-10-11,79,2014,S,550,2500,586,N,0,5,1,89,1,S,1,106,3.0,12,KEN,1
2013,815,20130,815,106,4,67,18,1,17,4,1,5,2,1,78,2,20240,11,177,20130922,25,3.64,10.7,1,1,1,N,602,0,0,2.97,795,250,282,1,81,1161/2022,0,10067,0,48,1,0,795,3600,4.19,N,0,20220924,931,N,440,53,0,2022-06-08,158,2012,N,800,4800,683,N,1,8,0,13,1,N,0,106,7.0,365,MCO,1
